本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
身上	sɨn1 sɔŋ6	sen1 song5	shen1 shang4	赣			11123		
专家	tson1 ka1	zon1 ga1	zhuan1 jia1	赣			36094		
分析	fɨn1 ɕit7	fen1 xit6	fen1 xi1	赣			261086		
统治	tʰuŋ3 tsʰɿ6	tung3 ci5	tong3 zhi4	赣			41085		
加强	ka1 tɕʰiɔŋ2	ga1 qiong2	jia1 qiang2	赣			61080		
不到	pet7 tau5	bet6 dau4	bu2 dao4	赣			261072		
铁路	tʰiɛt7 lu6	tiet6 lu5	tie3 lu4	赣			16065		
百度	paʔ7 tʰu6	bak6 tu5	bai3 du4	赣			16008		
每年	mi3 ȵiɛn5	mi3 nien4	mei3 nian2	赣			35986		
告诉	kau5 su5	gau4 su4	gao4 su4	官			260953		
支持	tsɿ1 tsʰɿ2	zi1 ci2	zhi1 chi2	赣			130928		
交通	kau1 tʰuŋ1	gau1 tung1	jiao1 tong1	赣			35908		
明白	min5 pʰaʔ8	min4 pak7	ming2 bai2	赣			220875		
处理	tsʰu3 li3	cu3 li3	chu3 li3	赣			260840		
本级	pɨn3 tɕit7	ben3 jit6	ben3 ji2	赣			10813		
作战	tsɔʔ7 tsɛn5	zok6 zen4	zuo4 zhan4	赣			60812		
时代	sɿ5 tʰai6	si4 tai5	shi2 dai4	赣			35799		
皇上	fɔŋ5 sɔŋ6	fong4 song5	huang2 shang4	赣			10776		
实施	sɿʔ7 sɿ1	sik6 si1	shi2 shi1	赣			260713		
只要	tsɿʔ7 iɛu1	zik6 yeu1	zhi3 yao4	赣			260675		
办法	pʰan6 fat7	pan5 fat6	ban4 fa3	赣			240633		
随着	sui5 tsoʔ7	sui4 zok6	sui2 zhe5	官			85614		
之中	tsɿ1 tsuŋ1	zi1 zung1	zhi1 zhong1	赣			60597		
进一步	tɕin5 it7 pʰu6	jin4 yit6 pu5	jin4 yi2 bu4	赣			35588		
心里	ɕin1 li3	xin1 li3	xin1 li3	赣			10571		
终于	tsuŋ1 y5	zung1 yu4	zhong1 yu2	赣			35542		
大量	tʰai6 liɔŋ5	tai5 liong4	da4 liang4	赣			260535		
人物	ȵin5 ut7	nin4 wut6	ren2 wu4	赣			10520		
共同	kʰuŋ6 tʰuŋ2	kung5 tung2	gong4 tong2	赣			85510		
下去	ha6 tɕʰiᴇ3	ha5 qie3	xia4 qu4	赣			60474		
多少	to1 sɛu3	do1 seu3	duo1 shao3	官			260457		
来说	lei5 sot7	lei4 sot6	lai2 shuo1	赣			10451		
严重	ȵien5 tsʰuŋ2	nien4 cung2	yan2 zhong4	赣			260445		
词条	tsʰɿ2 tʰiɛu2	ci2 tieu2	ci2 tiao2	赣			180441		
接受	tɕiɛt7 seu6	jiet6 seu5	jie1 shou4	赣			260415		
收入	sɛu1 luʔ7	seu1 luk6	shou1 ru4	赣			260403		
以来	i3 lei5	yi3 lei4	yi3 lai2	赣			35402		
城邦	tsʰɨn2 pɔŋ1	cen2 bong1	cheng2 bang1	赣			60341		
意见	i5 tɕiɛn5	yi4 jien4	yi4 jian4	赣			35329		
过来	kuo5 lei5	guo4 lei4	guo4 lai2	赣			140268		
保持	pau3 tsʰɿ2	bau3 ci2	bao3 chi2	赣			85261		
一条	it7 tʰiɛu2	yit6 tieu2	yi1 tiao2	赣			145251		
发言人	fat7 ȵiɛn5 ȵin5	fat6 nien4 nin4	fa1 yan2 ren2	赣			10241		
另外	lin6 uai6	lin5 wai5	ling4 wai4	赣			260239		
坚持	tɕiɛn1 tsʰɿ2	jien1 ci2	jian1 chi2	赣			65215		
工人	kuŋ1 ȵin5	gung1 nin4	gong1 ren2	赣			85209		
汽车	tɕʰi3 tsʰa1	qi3 ca1	qi4 che1	赣			10193		
而是	ɵ5 sɿ6	o4 si5	er2 shi4	赣			260185		
敌人	tʰit8 ȵin5	tit7 nin4	di2 ren2	赣			10175		
商品	sɔŋ1 pʰin3	song1 pin3	shang1 pin3	赣			10160		
说话	sot7 ua6	sot6 wa5	shuo1 hua4	官			110146		
改变	kai3 piɛn5	gai3 bien4	gai3 bian4	赣			260142		
先后	ɕiɛn1 hɛu6	xien1 heu5	xian1 hou4	赣			15115		
力量	lit7 liɔŋ5	lit6 liong4	li4 liang4	赣			15069		
事业	sɿ6 ȵiɛt7	si5 niet6	shi4 ye4	赣			90025		
开发	kʰai1 fat7	kai1 fat6	kai1 fa1	赣			150022		
看见	kʰon3 tɕiɛn5	kon3 jien4	kan4 jian4	赣			10022		
战略	tsɛn5 liɔʔ7	zen4 liok6	zhan4 lve4	赣			35013		
标准	piɛu1 tsun3	bieu1 zun3	biao1 zhun3	赣			260012		
是否	sɿ6 fɛu3	si5 feu3	shi4 fou3	赣			259996		
出去	tsʰuʔ7 tɕʰiᴇ3	cuk6 qie3	chu1 qu4	赣			39979		
今年	tɕin1 ȵiɛn5	jin1 nien4	jin1 nian2	赣			9959		
报道	pau5 tʰau6	bau4 tau5	bao4 dao4	赣			9955		
程度	tsʰɨn2 tʰu6	cen2 tu5	cheng2 du4	赣			259953		
国民党	kuɛt7 min5 tɔŋ3	guet6 min4 dong3	guo2 min2 dang3	赣			9949		
平均	pʰin2 tɕyn1	pin2 jyun1	ping2 jun1	赣			64932		
消息	ɕiɛu1 ɕit7	xieu1 xit6	xiao1 xi1	赣			259926		
还是	hat7 sɿ6	hat6 si5	hai2 shi4	赣			259922		
安全	ŋon1 tɕʰyon2	ngon1 qyuon2	an1 quan2	赣			199921		
独立	tʰuʔ8 lit7	tuk7 lit6	du2 li4	赣			259907		
注意	tɕy5 i5	jyu4 yi4	zhu4 yi4	赣			259876		
机会	tɕi1 fɨi6	ji1 fei5	ji1 hui4	赣			134875		
韦小宝	ui5 ɕiɛu3 pau3	wui4 xieu3 bau3	wei2 xiao3 bao3	赣			9863		
父亲	fu6 tɕʰin1	fu5 qin1	fu4 qin1	赣			9846		
此外	tsʰɿ3 uai6	ci3 wai5	ci3 wai4	赣			9832		
这次	tsa3 tsʰɿ3	za3 ci3	zhe4 ci4	官			234832		
经验	tɕin1 ȵiɛn6	jin1 nien5	jing1 yan4	赣			89803		
采取	tsʰai3 tɕʰy3	cai3 qyu3	cai3 qu3	赣			114791		
喜欢	ɕi3 fon1	xi3 fon1	xi3 huan1	赣			219783		
根本	kiɛn1 pɨn3	gien1 ben3	gen1 ben3	赣			259780		
领域	lin3 yt7	lin3 yut6	ling3 yu4	赣			159771		
具体	tɕʰy6 tʰi3	qyu5 ti3	ju4 ti3	赣			259769		
联系	liɛn5 ɕi6	lien4 xi5	lian2 xi4	赣			259767		
几乎	tɕi3 fu5	ji3 fu4	ji1 hu1	赣			89754		
干部	kon1 pʰu6	gon1 pu5	gan4 bu4	赣			9717		
印度	in5 tʰu6	yin4 tu5	yin4 du4	赣			154701		
如今	lu5 tɕin1	lu4 jin1	ru2 jin1	赣			9684		
大会	tʰai6 fɨi6	tai5 fei5	da4 hui4	赣			9681		
不可	pet7 kʰo3	bet6 ko3	bu4 ke3	赣			239674		
兄弟	ɕiaŋ1 tʰi6	xiang1 ti5	xiong1 di4	赣			34644		
德国	tɛt7 kuɛt7	det6 guet6	de2 guo2	赣			9604		
阶段	kai1 tʰon6	gai1 ton5	jie1 duan4	赣			259574		
为什么	ui6 ɕit7 iɛu1	wui5 xit6 yeu1	wei4 shen2 me5	官			259561		
感到	kon3 tau5	gon3 dau4	gan3 dao4	赣			14561		
无法	u5 fat7	wu4 fat6	wu2 fa3	赣			259557		
宪法	ɕiɛn3 fat7	xien3 fat6	xian4 fa3	赣			59553		
似乎	sɿ6 fu5	si5 fu4	si4 hu1	赣			89544		
原则	ȵyon5 tsɛt7	nyuon4 zet6	yuan2 ze2	赣			34541		
真正	tsɨn1 tsɨn5	zen1 zen4	zhen1 zheng4	赣			259540		
法规	fat7 kui1	fat6 gui1	fa3 gui1	赣			9539		
目的	muʔ7 tit7	muk6 dit6	mu4 di4	赣			174440		
一位	it7 ui6	yit6 wui5	yi1 wei4	赣			34387		
反对	fan3 tui5	fan3 dui4	fan3 dui4	赣			9366		
儿子	ɵ5 tsɿ3	o4 zi3	er2 zi5	赣			9364		
相同	ɕiɔŋ1 tʰuŋ2	xiong1 tung2	xiang1 tong2	赣			149364		
以前	i3 tɕʰiɛn2	yi3 qien2	yi3 qian2	赣			199343		
著名	tɕy5 min5	jyu4 min4	zhu4 ming2	赣			9342		
众人	tsuŋ5 ȵin5	zung4 nin4	zhong4 ren2	赣			9329		
建议	tɕiɛn5 ȵi6	jien4 ni5	jian4 yi4	赣			259327		
迅速	ɕin5 suʔ7	xin4 suk6	xun4 su4	赣			9323		
全面	tɕʰyon2 miɛn6	qyuon2 mien5	quan2 mian4	赣			239321		
正是	tsɨn5 sɿ6	zen4 si5	zheng4 shi4	赣			59307		
明显	min5 ɕiɛn3	min4 xien3	ming2 xian3	赣			154296		
就是	tɕʰiu6 sɿ6	qiu5 si5	jiu4 shi4	赣			259283		
欧洲	ŋiɛu1 tsɛu1	ngieu1 zeu1	ou1 zhou1	赣			9256		
作品	tsɔʔ7 pʰin3	zok6 pin3	zuo4 pin3	赣			9248		
首先	seu3 ɕiɛn1	seu3 xien1	shou3 xian1	赣			259248		
集中	tɕit7 tsuŋ1	jit6 zung1	ji2 zhong1	赣			14232		
正式	tsɨn5 sɨt7	zen4 set6	zheng4 shi4	赣			259212		
朋友	pʰuŋ2 iu3	pung2 yiu3	peng2 you3	赣			84200		
第二	tʰi6 ɵ6	ti5 o5	di4 er4	赣			259146		
召开	tsʰɛu6 kʰai1	ceu5 kai1	zhao4 kai1	赣			9138		
材料	tsʰai2 liɛu6	cai2 lieu5	cai2 liao4	赣			259137		
帮助	pɔŋ1 tsʰu6	bong1 cu5	bang1 zhu4	赣			64128		
飞机	fɨi1 tɕi1	fei1 ji1	fei1 ji1	赣			14091		
委员	ui3 yon5	wui3 yuon4	wei3 yuan2	赣			9071		
行动	ɕin5 tʰuŋ6	xin4 tung5	xing2 dong4	赣			59066		
保证	pau3 tsɨn5	bau3 zen4	bao3 zheng4	赣			259062		
现象	ɕiɛn6 ɕiɔŋ6	xien5 xiong5	xian4 xiang4	赣			64054		
特点	tʰet8 tiɛn3	tet7 dien3	te4 dian3	赣			124047		
现代	ɕiɛn6 tʰai6	xien5 tai5	xian4 dai4	赣			199035		
实际上	sɿʔ7 tɕi5 sɔŋ6	sik6 ji4 song5	shi2 ji4 shang4	赣			219032		
资料	tsɿ1 liɛu6	zi1 lieu5	zi1 liao4	赣			69021		
毛泽东	mau5 tsʰɛt7 tuŋ1	mau4 cet6 dung1	mao2 ze2 dong1	赣			8994		
同志	tʰuŋ2 tsɿ5	tung2 zi4	tong2 zhi4	赣			8992		
行为	ɕin5 ui6	xin4 wui5	xing2 wei2	赣			258963		
结束	tɕiɛt7 suʔ7	jiet6 suk6	jie2 shu4	赣			138944		
直辖市	tsɿʔ8 kʰai3 sɿ6	zik7 kai3 si5	zhi2 xia2 shi4	赣			8933		
介绍	kai5 sɛu6	gai4 seu5	jie4 shao4	赣			218926		
只见	tsɿʔ7 tɕiɛn5	zik6 jien4	zhi3 jian4	赣			8906		
胜利	sɨn5 li6	sen4 li5	sheng4 li4	赣			33904		
认识	lɨn6 sɿʔ7	len5 sik6	ren4 shi2	赣			8901		
姑娘	ku1 ȵiɔŋ5	gu1 niong4	gu1 niang2	官			8853		
积极	tɕit7 tɕʰit7	jit6 qit6	ji1 ji2	赣			8844		
家庭	ka1 tʰin2	ga1 tin2	jia1 ting2	赣			13831		
之前	tsɿ1 tɕʰiɛn2	zi1 qien2	zhi1 qian2	赣			258828		
更加	kiɛn5 ka1	gien4 ga1	geng4 jia1	赣			258824		
回答	fɨi5 tat7	fei4 dat6	hui2 da2	赣			103822		
武器	u3 tɕʰi3	wu3 qi3	wu3 qi4	赣			8812		
那样	la3 iɔŋ6	la3 yong5	na4 yang4	官			138812		
应用	in6 iuŋ6	yin5 yung5	ying4 yong4	赣			258796		
市长	sɿ6 tsɔŋ3	si5 zong3	shi4 zhang3	赣			33782		
来到	lei5 tau5	lei4 dau4	lai2 dao4	赣			8779		
设立	sɛt7 lit7	set6 lit6	she4 li4	赣			8773		
产业	tsʰan3 ȵiɛt7	can3 niet6	chan3 ye4	赣			108756		
公路	kuŋ1 lu6	gung1 lu5	gong1 lu4	赣			8748		
人才	ȵin5 tsʰai2	nin4 cai2	ren2 cai2	赣			33742		
意义	i5 ȵi6	yi4 ni5	yi4 yi4	赣			258729		
台湾	tʰai2 uan1	tai2 wan1	tai2 wan1	赣			58683		
容易	iuŋ5 i6	yung4 yi5	rong2 yi4	赣			168676		
长期	tsɔŋ3 tɕʰi2	zong3 qi2	chang2 qi1	赣			238664		
一句	it7 tɕy5	yit6 jyu4	yi1 ju4	赣			213647		
大道	tʰai6 tʰau6	tai5 tau5	da4 dao4	赣			33614		
扩大	kʰuɔʔ7 tʰai6	kuok6 tai5	kuo4 da4	赣			8594		
官员	kuon1 yon5	guon1 yuon4	guan1 yuan2	赣			8591		
调整	tʰiɛu2 tsɨn3	tieu2 zen3	tiao2 zheng3	赣			218590		
考虑	kʰau3 li6	kau3 li5	kao3 lv4	赣			258585		
联合	liɛn5 hot8	lien4 hot7	lian2 he2	赣			33569		
并且	pʰin6 tɕʰia3	pin5 qia3	bing4 qie3	赣			258563		
自由	tsʰɿ6 iu5	ci5 yiu4	zi4 you2	赣			133558		
仍然	lən5 lɛn5	len4 len4	reng2 ran2	赣			98526		
拥有	iuŋ3 iu3	yung3 yiu3	yong1 you3	赣			33523		
民主	min5 tsu3	min4 zu3	min2 zhu3	赣			8513		
专门	tson1 mɨn5	zon1 men4	zhuan1 men2	赣			258512		
附近	fu6 tɕʰin6	fu5 qin5	fu4 jin4	赣			33499		
一天	it7 tʰiɛn1	yit6 tien1	yi1 tian1	赣			108470		
师父	sɿ1 fu6	si1 fu5	shi1 fu4	赣			8468		
结合	tɕiɛt7 hot8	jiet6 hot7	jie2 he2	赣			258462		
清楚	tɕʰin1 tsʰu3	qin1 cu3	qing1 chu3	赣			258451		
说明	sot7 min5	sot6 min4	shuo1 ming2	赣			258446		
古代	ku3 tʰai6	gu3 tai5	gu3 dai4	赣			33438		
三个	san1 ko5	san1 go4	san1 ge4	赣			158409		
此时	tsʰɿ3 sɿ5	ci3 si4	ci3 shi2	赣			8381		
物质	ut7 tsɨt7	wut6 zet6	wu4 zhi4	赣			8354		
网络	uɔŋ3 lɔʔ7	wong3 lok6	wang3 luo4	赣			98352		
利益	li6 it7	li5 yit6	li4 yi4	赣			8351		
然而	lɛn5 ɵ5	len4 o4	ran2 er2	赣			158350		
很大	hɛn3 tʰai6	hen3 tai5	hen3 da4	赣			58348		
不少	pet7 sɛu3	bet6 seu3	bu4 shao3	赣			13340		
中学	tsuŋ1 hɔʔ8	zung1 hok7	zhong1 xue2	赣			53338		
开放	kʰai1 fɔŋ5	kai1 fong4	kai1 fang4	赣			58332		
调查	tʰiɛu6 tsʰa2	tieu5 ca2	diao4 cha2	赣			38332		
人家	ȵin5 ka1	nin4 ga1	ren2 jia1	赣			8314		
重新	tsʰuŋ2 ɕin1	cung2 xin1	chong2 xin1	赣			258297		
广泛	kuɔŋ3 fan5	guong3 fan4	guang3 fan4	赣			8276		
分为	fɨn1 ui6	fen1 wui5	fen1 wei2	赣			13259		
知识	tsɿ1 sɨt7	zi1 set6	zhi1 shi2	赣			208254		
别人	pʰiɛt8 ȵin5	piet7 nin4	bie2 ren2	赣			138252		
综合	tsuŋ1 hot8	zung1 hot7	zong1 he2	赣			43250		
出口	tsʰuʔ7 kʰiɛu3	cuk6 kieu3	chu1 kou3	赣			38237		
动物	tʰuŋ6 ut7	tung5 wut6	dong4 wu4	赣			8230		
速度	suʔ7 tʰu6	suk6 tu5	su4 du4	赣			258218		
总理	tsuŋ3 li3	zung3 li3	zong3 li3	赣			8200		
脸上	liɛn3 sɔŋ6	lien3 song5	lian3 shang4	赣			8188		
用于	iuŋ6 y5	yung5 yu4	yong4 yu2	赣			178181		
设备	sɛt7 pʰi5	set6 pi4	she4 bei4	赣			93176		
女人	ȵy3 ȵin5	nyu3 nin4	nv3 ren2	赣			33175		
股东	ku3 tuŋ1	gu3 dung1	gu3 dong1	赣			8174		
作出	tsɔʔ7 tsʰuʔ7	zok6 cuk6	zuo4 chu1	赣			8169		
展开	tsɛn3 kʰai1	zen3 kai1	zhan3 kai1	赣			63163		
措施	tsʰu3 sɿ1	cu3 si1	cuo4 shi1	赣			8163		
通常	tʰuŋ1 sɔŋ5	tung1 song4	tong1 chang2	赣			13161		
电子	tʰiɛn6 tsɿ3	tien5 zi3	dian4 zi5	赣			33154		
方向	fɔŋ1 ɕiɔŋ5	fong1 xiong4	fang1 xiang4	赣			128151		
导弹	tʰau6 tʰan2	tau5 tan2	dao3 dan4	赣			8148		
小时	ɕiɛu3 sɿ5	xieu3 si4	xiao3 shi2	赣			258143		
平民	pʰin2 min5	pin2 min4	ping2 min2	赣			8135		
行业	hɔŋ2 ȵiɛt7	hong2 niet6	hang2 ye4	赣			33127		
特色	tʰet8 sɛt7	tet7 set6	te4 se4	赣			63092		
货币	ɸo5 pʰi6	fo4 pi5	huo4 bi4	赣			258092		
完善	uon5 sɛn6	won4 sen5	wan2 shan4	赣			88085		
地理	tʰi6 li3	ti5 li3	di4 li3	赣			233066		
功能	kuŋ1 lɛn5	gung1 len4	gong1 neng2	赣			258056		
香港	ɕiɔŋ1 kɔŋ3	xiong1 gong3	xiang1 gang3	赣			133044		
巨大	tɕʰy6 tʰai6	qyu5 tai5	ju4 da4	赣			118034		
发表	fat7 piɛu3	fat6 bieu3	fa1 biao3	赣			8028		
性质	ɕin5 tsɨt7	xin4 zet6	xing4 zhi4	赣			258018		
母亲	mu3 tɕʰin1	mu3 qin1	mu3 qin1	赣			8010		
质量	tsɨt7 liɔŋ5	zet6 liong4	zhi4 liang4	赣			168009		
命令	min6 lin6	min5 lin5	ming4 ling4	赣			258003		
和平	fo5 pʰin2	fo4 pin2	he2 ping2	赣			7998		
监督	kan1 tuʔ7	gan1 duk6	jian1 du1	赣			7969		
一年	it7 ȵiɛn5	yit6 nien4	yi1 nian2	赣			97966		
身体	sɨn1 tʰi3	sen1 ti3	shen1 ti3	赣			32962		
面前	miɛn6 tɕʰiɛn2	mien5 qien2	mian4 qian2	赣			57896		
武功	u3 kuŋ1	wu3 gung1	wu3 gong1	赣			7887		
位置	ui6 tsɿ5	wui5 zi4	wei4 zhi4	赣			257886		
体系	tʰi3 ɕi6	ti3 xi5	ti3 xi4	赣			102876		
越来越	yot7 lei5 yot7	yuot6 lei4 yuot6	yue4 lai2 yue4	赣			32867		
逐渐	tsʰuʔ7 tɕʰiɛn6	cuk6 qien5	zhu2 jian4	赣			7853		
指出	tsɿ3 tsʰuʔ7	zi3 cuk6	zhi3 chu1	赣			142847		
安排	ŋon1 pʰai2	ngon1 pai2	an1 pai2	赣			37836		
权利	tɕʰyon2 li6	qyuon2 li5	quan2 li4	赣			7829		
训练	ɕyn5 liɛn6	xyun4 lien5	xun4 lian4	赣			7829		
考试	kʰau3 sɿ5	kau3 si4	kao3 shi4	赣			32815		
指挥	tsɿ3 fɨi1	zi3 fei1	zhi3 hui1	赣			7805		
却是	tɕʰiɔʔ7 sɿ6	qiok6 si5	que4 shi4	赣			7797		
指导	tsɿ3 tʰau6	zi3 tau5	zhi3 dao3	赣			32794		
发布	fat7 pu5	fat6 bu4	fa1 bu4	赣			257785		
除了	tsʰu2 liɛu0	cu2 lieu0	chu2 le5	赣			257785		
从而	tsʰuŋ2 ɵ5	cung2 o4	cong2 er2	赣			32775		
感觉	kon3 kɔʔ7	gon3 gok6	gan3 jue2	赣			232767		
努力	lu3 lit7	lu3 lit6	nu3 li4	赣			7757		
机场	tɕi1 tsʰɔŋ3	ji1 cong3	ji1 chang3	赣			7741		
业务	ȵiɛt7 u6	niet6 wu5	ye4 wu4	赣			12737		
植物	tsʰɨt8 ut7	cet7 wut6	zhi2 wu4	赣			7735		
同样	tʰuŋ2 iɔŋ6	tung2 yong5	tong2 yang4	赣			232733		
状态	tsʰɔŋ6 tʰai3	cong5 tai3	zhuang4 tai4	赣			177715		
二人	ɵ6 ȵin5	o5 nin4	er4 ren2	赣			7705		
银行	ȵin5 hɔŋ2	nin4 hong2	yin2 hang2	赣			7684		
书记	su1 tɕi5	su1 ji4	shu1 ji4	赣			7681		
治疗	tsʰɿ6 lieu6	ci5 lieu5	zhi4 liao2	赣			7678		
一阵	it7 tsʰɨn6	yit6 cen5	yi1 zhen4	赣			7671		
所谓	so3 ui6	so3 wui5	suo3 wei4	赣			177657		
这位	tsa3 ui6	za3 wui5	zhe4 wei4	官			7656		
反应	fan3 in5	fan3 yin4	fan3 ying4	赣			112652		
语言	ȵy3 ȵiɛn5	nyu3 nien4	yu3 yan2	赣			257647		
忽然	fɨt7 lɛn5	fet6 len4	hu1 ran2	赣			57645		
当年	tɔŋ1 ȵiɛn5	dong1 nien4	dang1 nian2	赣			107633		
以下	i3 ha6	yi3 ha5	yi3 xia4	赣			172611		
找到	tsau3 tau5	zau3 dau4	zhao3 dao4	赣			62607		
青年	tɕʰin1 ȵiɛn5	qin1 nien4	qing1 nian2	官			32606		
宣布	ɕyon1 pu5	xyuon1 bu4	xuan1 bu4	赣			7604		
恢复	fɨi1 fuʔ7	fei1 fuk6	hui1 fu4	赣			257600		
离开	li5 kʰai1	li4 kai1	li2 kai1	赣			57600		
困难	kʰun3 lan5	kun3 lan4	kun4 nan2	赣			87599		
事件	sɿ6 tɕʰiɛn6	si5 qien5	shi4 jian4	赣			257578		
哪里	la3 li3	la3 li3	na3 li3	赣			257571		
实在	sɿʔ7 tsʰai6	sik6 cai5	shi2 zai4	赣			132557		
见到	tɕiɛn5 tau5	jien4 dau4	jian4 dao4	赣			32522	见得	
装备	tsɔŋ1 pʰi5	zong1 pi4	zhuang1 bei4	赣			7520		
某些	mɛu3 ɕiɛt7	meu3 xiet6	mou3 xie1	赣			167518		
其它	tɕʰi2 tʰa1	qi2 ta1	qi2 ta1	赣			7498		
问道	uen6 tʰau6	wun5 tau5	wen4 dao4	赣			7484		
万元	uan6 ȵyon5	wan5 nyuon4	wan4 yuan2	赣			7476		
检察院	tɕiɛn3 tsʰat7 yon6	jien3 cat6 yuon5	jian3 cha2 yuan4	赣			32469		
平原	pʰin2 ȵyon5	pin2 nyuon4	ping2 yuan2	赣			7457		
经营	tɕin1 in5	jin1 yin4	jing1 ying2	赣			82456		
多年	to1 ȵiɛn5	do1 nien4	duo1 nian2	赣			7450		
往往	uɔŋ3 uɔŋ3	wong3 wong3	wang3 wang3	赣			12443		
苏联	su1 liɛn5	su1 lien4	su1 lian2	赣			7443		
广场	kuɔŋ3 tsʰɔŋ3	guong3 cong3	guang3 chang3	赣			32424		
解释	kai3 sɨt7	gai3 set6	jie3 shi4	赣			257421		
因素	in1 su5	yin1 su4	yin1 su4	赣			82420		
队伍	tui5 u3	dui4 wu3	dui4 wu3	赣			7420		
教授	kau5 seu6	gau4 seu5	jiao4 shou4	赣			57419		
医院	i1 yon6	yi1 yuon5	yi1 yuan4	赣			32376		
怎样	tsɛn3 iɔŋ6	zen3 yong5	zen3 yang4	官			7294		
男人	lan5 ȵin5	lan4 nin4	nan2 ren2	赣			7291		
双方	sɔŋ1 fɔŋ1	song1 fong1	shuang1 fang1	赣			7289		
减少	kan3 sɛu3	gan3 seu3	jian3 shao3	赣			122275		
考生	kʰau3 sɛn1	kau3 sen1	kao3 sheng1	赣			7274		
当地	tɔŋ1 tʰi6	dong1 ti5	dang1 di4	赣			7272		
多种	to1 tsuŋ3	do1 zung3	duo1 zhong3	赣			57255		
经常	tɕin1 sɔŋ5	jin1 song4	jing1 chang2	赣			142253		
各地	kɔʔ7 tʰi6	gok6 ti5	ge4 di4	赣			57252		
生物	sɛn1 ut7	sen1 wut6	sheng1 wu4	赣			132238		
平方千米	pʰin2 fɔŋ1 tɕʰiɛn1 mi3	pin2 fong1 qien1 mi3	ping2 fang1 qian1 mi3	赣			7232		
南京	lan5 tɕin1	lan4 jin1	nan2 jing1	赣			32228		
海军	hai3 tɕyn1	hai3 jyun1	hai3 jun1	赣			7228		
外交部	uai6 kau1 pʰu6	wai5 gau1 pu5	wai4 jiao1 bu4	赣			7223		
真是	tsɨn1 sɿ6	zen1 si5	zhen1 shi4	赣			57219		
心想	ɕin1 ɕiɔŋ3	xin1 xiong3	xin1 xiang3	赣			7205		
外国	uai6 kuɛt7	wai5 guet6	wai4 guo2	赣			32204		
财产	tsʰai2 tsʰan3	cai2 can3	cai2 chan3	赣			82202		
全市	tɕʰyon2 sɿ6	qyuon2 si5	quan2 shi4	赣			57178		
本来	pɨn3 lei5	ben3 lei4	ben3 lai2	赣			257161		
两种	liɔŋ3 tsuŋ3	liong3 zung3	liang3 zhong3	赣			62154		
有效	iu3 hau6	yiu3 hau5	you3 xiao4	赣			257151		
尤其	iu5 tɕʰi2	yiu4 qi2	you2 qi2	赣			112135		
一边	it7 piɛn1	yit6 bien1	yi1 bian1	赣			17114		
用户	iuŋ6 fu6	yung5 fu5	yong4 hu4	赣			257103		
方案	fɔŋ1 ŋon5	fong1 ngon4	fang1 an4	赣			257097		
进攻	tɕin5 kuŋ1	jin4 gung1	jin4 gong1	赣			12091		
机械	tɕi1 kʰai6	ji1 kai5	ji1 xie4	赣			32077		
参与	tsʰan1 y3	can1 yu3	can1 yu4	赣			127060		
充分	tsʰuŋ1 fɨn1	cung1 fen1	chong1 fen4	赣			257052		
从事	tsʰuŋ2 sɿ6	cung2 si5	cong2 shi4	赣			32036		
尽管	tɕin3 kuon3	jin3 guon3	jin3 guan3	赣			7018		
特殊	tʰet8 ɕy1	tet7 xyu1	te4 shu1	赣			137015		
又称	iu6 tsʰɨn1	yiu5 cen1	you4 cheng1	赣			7008		
一块	it7 kʰuai3	yit6 kuai3	yi1 kuai4	赣			72001		
手段	seu3 tʰon6	seu3 ton5	shou3 duan4	赣			31991		
便是	pʰiɛn2 sɿ6	pien2 si5	bian4 shi4	赣			6978		
体育	tʰi3 ȵiuʔ7	ti3 niuk6	ti3 yu4	赣			6976		
居民	tɕy1 min5	jyu1 min4	ju1 min2	赣			6948		
天安门广场	tʰiɛn1 ŋon1 mɨn5 kuɔŋ3 tsʰɔŋ3	tien1 ngon1 men4 guong3 cong3	tian1 an1 men2 guang3 chang3	赣			6940		
生长	sɛn1 tsʰɔŋ2	sen1 cong2	sheng1 zhang3	赣			31940		
内部	lui6 pʰu6	lui5 pu5	nei4 bu4	赣			256937		
立即	lit7 tɕit7	lit6 jit6	li4 ji2	赣			36937		
简单	kan3 tan1	gan3 dan1	jian3 dan1	赣			256935		
一片	it7 pʰiɛn5	yit6 pien4	yi1 pian4	赣			6931		
数量	su5 liɔŋ5	su4 liong4	shu4 liang4	赣			136927		
有时	iu3 sɿ5	yiu3 si4	you3 shi2	赣			256917		
开展	kʰai1 tsɛn3	kai1 zen3	kai1 zhan3	赣			6910		
文学	uen5 hɔʔ8	wun4 hok7	wen2 xue2	赣			106890		
进来	tɕin5 lei5	jin4 lei4	jin4 lai2	赣			56878		
决议	tɕyot7 ȵi6	jyuot6 ni5	jue2 yi4	赣			6873		
显示	ɕiɛn3 sɿ6	xien3 si5	xian3 shi4	赣			256872		
属于	suʔ8 y5	suk7 yu4	shu3 yu2	赣			176871		
也许	ia3 ɕy3	ya3 xyu3	ye3 xu3	赣			111846		
中国共产党	tsuŋ1 kuɛt7 kʰuŋ6 tsʰan3 tɔŋ3	zung1 guet6 kung5 can3 dong3	zhong1 guo2 gong4 chan3 dang3	赣			56832		
气候	tɕʰi3 hɛu6	qi3 heu5	qi4 hou4	赣			6832		
